Raw Text,JSON Text
Stream of thought 7 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Mid-career Switcher.""}"
Stream of thought 8 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Mid-career Switcher.""}"
Stream of thought 9 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Mid-career Switcher.""}"
Stream of thought 10 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Mid-career Switcher.""}"
Stream of thought 11 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Mid-career Switcher.""}"
Stream of thought 12 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Mid-career Switcher.""}"
Stream of thought 13 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Mid-career Switcher.""}"
Stream of thought 14 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Mid-career Switcher.""}"
Stream of thought 15 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Mid-career Switcher.""}"
Stream of thought 16 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Mid-career Switcher.""}"
Stream of thought 17 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Mid-career Switcher.""}"
Stream of thought 18 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Mid-career Switcher.""}"
Stream of thought 19 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Mid-career Switcher.""}"
Stream of thought 20 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Mid-career Switcher.""}"
Stream of thought 21 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Mid-career Switcher.""}"
Stream of thought 22 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Mid-career Switcher.""}"
Stream of thought 23 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Mid-career Switcher.""}"
Stream of thought 24 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Mid-career Switcher.""}"
Stream of thought 25 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Mid-career Switcher.""}"
Stream of thought 26 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Mid-career Switcher.""}"
Stream of thought 27 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Mid-career Switcher.""}"
Stream of thought 28 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Mid-career Switcher.""}"
Stream of thought 29 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Mid-career Switcher.""}"
Stream of thought 30 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Mid-career Switcher.""}"
Stream of thought 31 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Mid-career Switcher.""}"
Stream of thought 32 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Mid-career Switcher.""}"
Stream of thought 33 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Mid-career Switcher.""}"
Stream of thought 34 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Mid-career Switcher.""}"
Stream of thought 35 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Mid-career Switcher.""}"
Stream of thought 36 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Mid-career Switcher.""}"
Stream of thought 37 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Mid-career Switcher.""}"
Stream of thought 38 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Mid-career Switcher.""}"
Stream of thought 39 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Mid-career Switcher.""}"
Stream of thought 40 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Mid-career Switcher.""}"
Stream of thought 41 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Mid-career Switcher.""}"
Stream of thought 42 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Mid-career Switcher.""}"
Stream of thought 43 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Mid-career Switcher.""}"
Stream of thought 44 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Mid-career Switcher.""}"
Stream of thought 45 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Mid-career Switcher.""}"
Stream of thought 46 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Mid-career Switcher.""}"
Stream of thought 47 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Mid-career Switcher.""}"
Stream of thought 48 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Mid-career Switcher.""}"
Stream of thought 49 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Mid-career Switcher.""}"
Stream of thought 50 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Mid-career Switcher.""}"
Stream of thought 1 for Spiritual Seeker in Tech.,"{""profile_name"": ""Spiritual Seeker in Tech"", ""profile_description"": ""30-year-old developer exploring meditation and inner clarity"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Spiritual Seeker in Tech.""}"
Stream of thought 2 for Spiritual Seeker in Tech.,"{""profile_name"": ""Spiritual Seeker in Tech"", ""profile_description"": ""30-year-old developer exploring meditation and inner clarity"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Spiritual Seeker in Tech.""}"
